topic,n,mean_procedural_score,mean_cluster_score,mean_abs_disagreement,cluster_high_share,procedural_high_share,mean_word_count
urban affairs funding for Vancouver,1,0.25,0.0,0.25,0.0,0.0,79.0
urban affairs grants legislation,1,0.25,0.5,0.25,0.0,0.0,75.0
urban affairs housing funds breakdown,1,0.0,0.5,0.5,0.0,0.0,76.0
urban affairs in Vancouver,1,0.25,0.5,0.25,0.0,0.0,56.0
urban affairs program funding,1,0.25,1.0,0.75,1.0,0.0,62.0
urban affairs white paper and committee,1,0.0,0.75,0.75,1.0,0.0,81.0
urban area definition and relocation grants,1,0.25,0.5,0.25,0.0,0.0,235.0
urban demonstration fund for Vancouver,1,0.0,0.5,0.5,0.0,0.0,112.0
urban demonstration program funding,1,0.0,0.0,0.0,0.0,0.0,639.0
urban demonstration project proposals,1,0.0,0.5,0.5,0.0,0.0,90.0
urban development and housing policy,1,0.25,0.0,0.25,0.0,0.0,558.0
urban development and housing programs,1,0.25,0.0,0.25,0.0,0.0,613.0
urban development ministry,1,0.25,0.5,0.25,0.0,0.0,92.0
urban development programs and small public works projects,1,0.25,0.0,0.25,0.0,0.0,586.0
urban economic issues and Glendon College,1,0.25,0.0,0.25,0.0,0.0,313.0
urban growth and parliamentary committee,1,0.25,0.75,0.5,1.0,0.0,360.0
urban growth and transportation facilities,1,0.0,0.5,0.5,0.0,0.0,58.0
urban gun control,1,0.25,0.0,0.25,0.0,0.0,153.0
urban native alcohol and drug abuse program funding,1,0.0,0.0,0.0,0.0,0.0,221.0
urban native housing cuts,1,0.0,0.0,0.0,0.0,0.0,123.0
urban native housing subsidies,1,0.0,0.5,0.5,0.0,0.0,255.0
urban pilot project study,1,0.0,0.5,0.5,0.0,0.0,117.0
urban planning and housing policy,1,0.0,0.0,0.0,0.0,0.0,240.0
urban planning and transportation policy,1,0.25,0.0,0.25,0.0,0.0,264.0
urban policy and challenges,1,0.25,0.5,0.25,0.0,0.0,78.0
urban problems and policy-making,1,0.1,0.0,0.1,0.0,0.0,1084.0
urban problems solutions,1,0.25,0.75,0.5,1.0,0.0,91.0
urban public transit vs private car use,1,0.1,0.0,0.1,0.0,0.0,1120.0
urban rapid transit policy,1,0.0,0.0,0.0,0.0,0.0,138.0
urban redevelopment and C.B.C. funding,1,0.0,0.5,0.5,0.0,0.0,60.0
urban renewal and housing policy,1,0.25,0.0,0.25,0.0,0.0,779.0
urban renewal and housing sales tax,1,0.1,0.0,0.1,0.0,0.0,531.0
urban renewal and public housing projects,1,0.0,0.0,0.0,0.0,0.0,94.0
urban renewal funding for Montreal,1,0.0,0.0,0.0,0.0,0.0,185.0
urban renewal policy announcement,1,0.0,0.5,0.5,0.0,0.0,50.0
urban renewal programs,1,0.0,0.5,0.5,0.0,0.0,84.0
urban renewal schemes and federal commitment,1,0.0,0.75,0.75,1.0,0.0,107.0
urban transit and aircraft maintenance jobs,1,0.25,0.75,0.5,1.0,0.0,164.0
urban transit and energy conservation,1,0.0,0.0,0.0,0.0,0.0,528.0
urban transit facilities funding,1,0.0,0.75,0.75,1.0,0.0,110.0
urban transit funding,1,0.0,0.5,0.5,0.0,0.0,77.0
urban transit funding and election promises,1,0.25,0.75,0.5,1.0,0.0,355.0
urban transit funding for Edmonton,1,0.25,0.5,0.25,0.0,0.0,90.0
urban transit program funding,1,0.25,0.0,0.25,0.0,0.0,256.0
urban transportation and housing infrastructure,1,0.0,0.0,0.0,0.0,0.0,144.0
urban transportation assistance program funding,1,0.0,0.0,0.0,0.0,0.0,108.0
"urban transportation assistance program, Invermere overpass",1,0.0,0.0,0.0,0.0,0.0,55.0
urban transportation industry agreement,1,0.0,0.25,0.25,0.0,0.0,94.0
urban transportation policy and CTC powers,1,0.25,0.0,0.25,0.0,0.0,813.0
urban transportation policy review,1,0.0,0.5,0.5,0.0,0.0,94.0
urban transportation programs,1,0.0,0.5,0.5,0.0,0.0,74.0
urbanization and rural development,1,0.0,0.0,0.0,0.0,0.0,546.0
urea formaldehyde foam home insulation,1,0.0,0.0,0.0,0.0,0.0,270.0
urea formaldehyde foam insulation assistance,1,0.25,0.5,0.25,0.0,0.0,103.0
urea formaldehyde foam insulation grants,1,0.25,0.0,0.25,0.0,0.0,208.0
urea formaldehyde foam insulation health hazards,1,0.0,0.5,0.5,0.0,0.0,100.0
urea formaldehyde foam insulation program,1,0.0,0.5,0.5,0.0,0.0,58.0
urea formaldehyde foam insulation removal payments,1,0.0,0.5,0.5,0.0,0.0,150.0
urea formaldehyde insulation in homes,1,0.25,0.5,0.25,0.0,0.0,80.0
urea formaldehyde vs breast implants,1,0.25,0.5,0.25,0.0,0.0,110.0
urge Ontario to withdraw Bill 274,1,0.75,1.0,0.25,1.0,1.0,107.0
urgency of a motion,1,0.75,1.0,0.25,1.0,1.0,58.0
Bank of Canada rate and economic policy,1,0.25,0.0,0.25,0.0,0.0,184.0
urgency of debate on US statement,1,0.75,1.0,0.25,1.0,1.0,601.0
urgency of debate on budget,1,0.75,0.75,0.0,1.0,1.0,390.0
urgency of debate on excise tax,1,0.5,0.5,0.0,0.0,0.0,98.0
urgency of debate on housing crisis,1,0.75,0.75,0.0,1.0,1.0,613.0
urgency of debate on national importance,1,0.75,0.75,0.0,1.0,1.0,361.0
urgency of debate on price increases,1,0.5,0.75,0.25,1.0,0.0,319.0
urgency of debate on supplementary estimates,1,0.75,0.75,0.0,1.0,1.0,137.0
urgency of debate on wheat policy,1,0.75,0.75,0.0,1.0,1.0,330.0
urgency of debate precedent,1,0.75,0.5,0.25,0.0,1.0,63.0
urgency of debate ruling,1,1.0,1.0,0.0,1.0,1.0,230.0
urgency of debate under standing order 26,1,0.75,1.0,0.25,1.0,1.0,566.0
urgency of debating provincial police information,1,0.75,0.75,0.0,1.0,1.0,220.0
urgency of government policy on wheat,1,0.25,0.0,0.25,0.0,0.0,255.0
urgency of legislation,1,0.25,0.5,0.25,0.0,0.0,69.0
urgency of parliamentary debate,1,0.75,0.5,0.25,0.0,1.0,54.0
urgency of statement on Hal Banks escape,1,0.75,1.0,0.25,1.0,1.0,186.0
urgency within the rules,1,1.0,1.0,0.0,1.0,1.0,76.0
urgent debate on food policy,1,0.25,0.5,0.25,0.0,0.0,84.0
urgent international situation and need for Canadian action,1,0.75,0.5,0.25,0.0,1.0,182.0
urgent necessity for DREE report,1,0.75,0.5,0.25,0.0,1.0,152.0
urgent request for transportation policy,1,0.75,0.5,0.25,0.0,1.0,100.0
usage sensitive pricing for telephone service,1,0.0,0.0,0.0,0.0,0.0,233.0
use of $1 items in supplementary estimates,1,0.5,0.75,0.25,1.0,0.0,369.0
use of $1 items to amend legislation,1,0.5,1.0,0.5,1.0,0.0,1169.0
use of $50 and $100 bills,1,0.0,0.5,0.5,0.0,0.0,174.0
use of Bank of Canada to ease tax burden,1,0.25,0.0,0.25,0.0,0.0,365.0
use of Bronfman jet for minister's trip,1,0.25,0.5,0.25,0.0,0.0,108.0
use of Canadian and US flags at treaty signing,1,0.0,0.5,0.5,0.0,0.0,89.0
use of Canadian forces in Iraq,1,0.25,0.5,0.25,0.0,0.0,110.0
use of Canadian passports by drug traffickers,1,0.25,0.75,0.5,1.0,0.0,80.0
use of Crown land for agriculture,1,0.25,0.5,0.25,0.0,0.0,52.0
use of Emergencies Act and Criminal Code,1,0.25,0.0,0.25,0.0,0.0,323.0
use of Form 1000 for Chinese immigrants,1,0.0,0.0,0.0,0.0,0.0,126.0
use of French in the Royal Canadian Air Force,1,0.25,0.5,0.25,0.0,0.0,110.0
use of House of Commons stationery,1,0.75,0.75,0.0,1.0,1.0,260.0
use of Moose Jaw government elevator,1,0.0,0.0,0.0,0.0,0.0,112.0
use of Standing Order 43,1,0.75,1.0,0.25,1.0,1.0,160.0
use of Standing Order 56.1,1,0.75,1.0,0.25,1.0,1.0,137.0
use of TV and radio time for government representatives,1,0.25,0.5,0.25,0.0,0.0,65.0
use of Yukon Aircraft for official travel,1,0.0,0.5,0.5,0.0,0.0,164.0
use of abandoned railway lines for recreation,1,0.0,0.0,0.0,0.0,0.0,299.0
use of airwaves for government statements,1,0.5,0.5,0.0,0.0,0.0,58.0
use of anti-spalling compounds in construction,1,0.0,0.5,0.5,0.0,0.0,75.0
use of armed forces in strikes,1,0.0,0.0,0.0,0.0,0.0,67.0
use of casual workers in postal service,1,0.25,0.5,0.25,0.0,0.0,180.0
use of casuals in the post office,1,0.25,0.0,0.25,0.0,0.0,179.0
use of chemical Mace by R.C.M.P,1,0.0,0.5,0.5,0.0,0.0,51.0
use of closure,1,0.75,0.75,0.0,1.0,1.0,58.0
use of closure and extension of sittings,1,0.75,0.75,0.0,1.0,1.0,1294.0
use of closure and time allocation,1,0.75,0.5,0.25,0.0,1.0,136.0
use of coat of arms,1,0.0,0.5,0.5,0.0,0.0,53.0
use of computer for Prime Minister's office,1,0.75,0.75,0.0,1.0,1.0,186.0
use of department of transport aircraft by ministers,1,0.0,0.5,0.5,0.0,0.0,132.0
use of documents in debate,1,0.75,0.5,0.25,0.0,1.0,68.0
use of dogs to screen luggage,1,0.0,0.5,0.5,0.0,0.0,95.0
use of elderly to reduce deficit,1,0.25,0.75,0.5,1.0,0.0,100.0
use of executive aircraft by ministers,1,0.25,0.5,0.25,0.0,0.0,418.0
use of exhibits in debate,1,1.0,1.0,0.0,1.0,1.0,56.0
use of foreign currency reserves,1,0.0,0.25,0.25,0.0,0.0,94.0
use of foreign postal facilities,1,0.0,0.5,0.5,0.0,0.0,73.0
use of forged documents,1,0.75,0.5,0.25,0.0,1.0,108.0
use of franking privilege for political propaganda,1,0.5,0.75,0.25,1.0,0.0,410.0
use of funds for unemployed,1,0.0,0.0,0.0,0.0,0.0,88.0
use of gas in Viet Nam,1,0.0,0.5,0.5,0.0,0.0,98.0
use of gold embossed stationery by ministers,1,0.0,0.5,0.5,0.0,0.0,61.0
use of government aircraft,1,0.25,0.5,0.25,0.0,0.0,104.0
use of government aircraft for partisan purposes,1,0.75,0.75,0.0,1.0,1.0,75.0
use of government aircraft for political purposes,1,0.25,0.75,0.5,1.0,0.0,164.0
use of government equipment during election campaign,1,0.0,0.75,0.75,1.0,0.0,119.0
use of government information by companies,1,0.25,0.5,0.25,0.0,0.0,86.0
use of government railway car,1,0.25,0.5,0.25,0.0,0.0,71.0
use of government records and security investigations,1,0.25,0.75,0.5,1.0,0.0,1166.0
use of government recreation facilities,1,0.0,0.75,0.75,1.0,0.0,90.0
use of government resources for political purposes,1,0.25,0.75,0.5,1.0,0.0,102.0
use of identification forms and computers,1,0.25,0.5,0.25,0.0,0.0,173.0
use of judges for public inquiries,1,0.25,0.0,0.25,0.0,0.0,916.0
use of labour department application forms,1,0.25,0.5,0.25,0.0,0.0,68.0
use of legislation with regard to textiles,1,0.5,0.5,0.0,0.0,0.0,70.0
use of mailing privileges for partisan purposes,1,0.75,0.75,0.0,1.0,1.0,176.0
use of numbers for identification,1,0.25,0.75,0.5,1.0,0.0,252.0
use of numbers in daily life,1,0.0,0.0,0.0,0.0,0.0,282.0
use of parliamentary buildings for party events,1,0.5,0.75,0.25,1.0,0.0,336.0
use of penitentiary inmates for painting,1,0.25,0.5,0.25,0.0,0.0,117.0
use of prepared texts in debate,1,0.75,0.75,0.0,1.0,1.0,98.0
use of previous speeches,1,0.75,0.75,0.0,1.0,1.0,72.0
use of regulations by the executive,1,0.25,0.75,0.5,1.0,0.0,777.0
use of social insurance numbers,1,0.5,0.5,0.0,0.0,0.0,173.0
use of standing order 39(6) for questions,1,0.75,1.0,0.25,1.0,1.0,1183.0
use of taxpayer funds for partisan purposes,1,0.75,0.0,0.75,0.0,1.0,180.0
use of telephones in the House,1,0.75,0.75,0.0,1.0,1.0,158.0
use of the Canadian flag by businesses,1,0.25,0.0,0.25,0.0,0.0,119.0
"use of the word ""mortgage"" in French",1,0.75,0.5,0.25,0.0,1.0,51.0
use of time allocation and closure,1,0.5,0.5,0.0,0.0,0.0,136.0
use of time allocation and filibusters,1,0.75,0.75,0.0,1.0,1.0,290.0
use of time allocation at report stage,1,0.75,0.75,0.0,1.0,1.0,95.0
use of troops in Canada,1,0.0,0.5,0.5,0.0,0.0,53.0
use of unofficial flag at official residence,1,0.5,0.75,0.25,1.0,0.0,53.0
use of unparliamentary language,1,0.75,1.0,0.25,1.0,1.0,180.0
use of western Canadian low sulphur coal,1,0.1,0.0,0.1,0.0,0.0,791.0
"use of word ""servants"" for public employees",1,0.75,0.0,0.75,0.0,1.0,80.0
used car standards,1,0.0,0.0,0.0,0.0,0.0,50.0
user charges for navigation and transportation services,1,0.25,0.0,0.25,0.0,0.0,2014.0
user charges for yachtsmen,1,0.25,0.5,0.25,0.0,0.0,100.0
user fees and health programs,1,0.25,0.0,0.25,0.0,0.0,154.0
user fees and low income families,1,0.25,0.5,0.25,0.0,0.0,270.0
user fees and medicare funding,1,0.25,0.0,0.25,0.0,0.0,529.0
user fees for health services,1,0.0,0.5,0.5,0.0,0.0,94.0
user fees for marine services,1,0.25,0.0,0.25,0.0,0.0,888.0
user fees for medicare,1,0.25,0.0,0.25,0.0,0.0,104.0
user fees for weather services,1,0.0,0.0,0.0,0.0,0.0,68.0
Bank of Canada rate and prime bank rate,1,0.0,0.0,0.0,0.0,0.0,118.0
user fees on fishing industry,1,0.25,0.0,0.25,0.0,0.0,288.0
user fees on maritime and resource industries,1,0.25,0.0,0.25,0.0,0.0,1290.0
user fees targeting senior citizens,1,0.25,0.5,0.25,0.0,0.0,90.0
user pay philosophy in transportation,1,0.25,0.5,0.25,0.0,0.0,72.0
user pays principle for public works,1,0.75,0.5,0.25,0.0,1.0,164.0
user-pay charges on marine services,1,0.5,0.0,0.5,0.0,0.0,1312.0
user-pay principle for Canadian ports,1,0.0,0.5,0.5,0.0,0.0,228.0
user-pay principle for Coast Guard services,1,0.25,0.0,0.25,0.0,0.0,335.0
user-pay transportation policy,1,0.25,0.5,0.25,0.0,0.0,84.0
using destroyer escorts for coast guard,1,0.0,0.75,0.75,1.0,0.0,143.0
Bank of Canada rate increase,1,0.0,0.0,0.0,0.0,0.0,125.0
vacancies for floor-crossing MPs,1,0.25,0.75,0.5,1.0,0.0,148.0
vacant parliamentary seats and general election,1,0.25,0.0,0.25,0.0,0.0,117.0
vacation travel survey by Canadians,1,0.0,0.0,0.0,0.0,0.0,58.0
vaccination and disease control contingency plans,1,0.0,0.5,0.5,0.0,0.0,51.0
vaccinations in federal government departments,1,0.0,0.5,0.5,0.0,0.0,51.0
vaccine for multiple sclerosis,1,0.25,1.0,0.75,1.0,0.0,154.0
vaccine service for southeastern Ontario,1,0.0,0.5,0.5,0.0,0.0,57.0
vaccine supply and distribution,1,0.25,0.25,0.0,0.0,0.0,77.0
validation of condominium ordinances in territories,1,0.1,0.25,0.15,0.0,0.0,855.0
validity of administrative acts and appointments,1,0.0,0.5,0.5,0.0,0.0,842.0
validity of an amendment,1,0.75,1.0,0.25,1.0,1.0,132.0
validity of employment and business activity indices,1,0.0,0.0,0.0,0.0,0.0,62.0
validity of house rules under BNA Act,1,0.75,1.0,0.25,1.0,1.0,1313.0
valuation day announcement,1,0.0,0.5,0.5,0.0,0.0,77.0
valuation of British exports to Canada,1,0.25,0.0,0.25,0.0,0.0,292.0
valuation of farmland for tax purposes,1,0.0,0.5,0.5,0.0,0.0,294.0
value added tax and national consumption tax,1,0.25,0.0,0.25,0.0,0.0,55.0
value of Canadian dollar,1,0.25,0.5,0.25,0.0,0.0,67.0
value of Canadian dollar and free trade,1,0.0,0.0,0.0,0.0,0.0,79.0
value of approved and rejected applications,1,0.0,0.5,0.5,0.0,0.0,74.0
Bank of Canada reappointment and monetary policy,1,0.25,0.0,0.25,0.0,0.0,144.0
value of the Canadian dollar and Quebec separatism,1,0.25,0.0,0.25,0.0,0.0,613.0
value of the dollar,1,0.75,0.75,0.0,1.0,1.0,182.0
value-added tax vs business transfer tax,1,0.0,0.0,0.0,0.0,0.0,295.0
value-for-money auditing SPICE study,1,0.0,0.5,0.5,0.0,0.0,125.0
valuing unpaid women's work for job experience,1,0.0,0.0,0.0,0.0,0.0,94.0
vandalism and court leniency,1,0.25,0.5,0.25,0.0,0.0,83.0
variable entrance requirements,1,0.25,0.75,0.5,1.0,0.0,108.0
variable grain rates,1,0.25,0.75,0.5,1.0,0.0,116.0
vehicle performance capability information,1,0.0,0.5,0.5,0.0,0.0,113.0
vehicle procurement Indian Affairs and Northern Development,1,0.0,0.25,0.25,0.0,0.0,116.0
vehicle purchase specifications,1,0.0,0.5,0.5,0.0,0.0,76.0
vehicle rust-proofing standards,1,0.0,0.5,0.5,0.0,0.0,81.0
vehicle safety standards and Canadian content,1,0.25,0.0,0.25,0.0,0.0,167.0
vehicle safety standards announcement date,1,0.0,0.5,0.5,0.0,0.0,53.0
vehicles for Canadian experts in Tanzania,1,0.0,0.5,0.5,0.0,0.0,133.0
vending machine franchises in government buildings,1,0.0,0.5,0.5,0.0,0.0,77.0
venereal disease research and vaccine investigation,1,0.0,0.5,0.5,0.0,0.0,56.0
venture capital financing for businesses,1,0.25,0.0,0.25,0.0,0.0,167.0
venture capital for small business,1,0.0,0.0,0.0,0.0,0.0,224.0
venture capital taxation,1,0.0,0.0,0.0,0.0,0.0,101.0
venture investment corporations,1,0.25,0.0,0.25,0.0,0.0,57.0
veracity of allegations,1,0.5,0.5,0.0,0.0,0.0,145.0
vertical axis water turbine technology,1,0.25,0.5,0.25,0.0,0.0,167.0
vertical integration of multinationals,1,0.0,0.5,0.5,0.0,0.0,137.0
vessel construction borrowing power,1,0.25,0.75,0.5,1.0,0.0,208.0
vessel construction cost analysis,1,0.0,0.5,0.5,0.0,0.0,152.0
vessel safety and stability testing,1,0.0,0.5,0.5,0.0,0.0,169.0
vessel subsidies for fishermen,1,0.0,0.5,0.5,0.0,0.0,104.0
veteran status of William Ellis,1,0.0,0.0,0.0,0.0,0.0,84.0
veteran's plaque desecration at post office,1,0.0,0.0,0.0,0.0,0.0,65.0
veterans affairs,1,0.5,0.5,0.0,0.0,0.0,53.0
veterans affairs and allowance increases,1,0.25,0.0,0.25,0.0,0.0,1182.0
veterans affairs and benefits,1,0.1,0.0,0.1,0.0,0.0,1754.0
veterans affairs and cost of living,1,0.25,0.75,0.5,1.0,0.0,715.0
veterans affairs and government commitment,1,0.25,0.0,0.25,0.0,0.0,367.0
veterans affairs and liberation of Holland anniversary,1,0.25,0.75,0.5,1.0,0.0,251.0
veterans affairs and parliamentary business,1,0.5,0.75,0.25,1.0,0.0,292.0
veterans affairs and pensions,1,0.0,0.0,0.0,0.0,0.0,1999.0
veterans affairs back pay raises,1,0.0,0.5,0.5,0.0,0.0,84.0
veterans affairs benefits,1,0.0,0.5,0.5,0.0,0.0,184.0
veterans affairs benefits and programs,1,0.0,0.0,0.0,0.0,0.0,87.0
veterans affairs bill provisions,1,0.0,0.5,0.5,0.0,0.0,87.0
veterans affairs building contract termination,1,0.0,0.5,0.5,0.0,0.0,86.0
veterans affairs chronically ill beds,1,0.0,0.5,0.5,0.0,0.0,122.0
Bank of Canada reserves,1,0.0,0.0,0.0,0.0,0.0,58.0
veterans affairs committee work,1,0.25,0.75,0.5,1.0,0.0,330.0
veterans affairs disability pension waiting times,1,0.0,0.0,0.0,0.0,0.0,108.0
veterans affairs employee conduct and discipline,1,0.0,0.5,0.5,0.0,0.0,109.0
veterans affairs estimates and pension rates,1,0.25,0.75,0.5,1.0,0.0,206.0
veterans affairs hospital costs,1,0.0,0.0,0.0,0.0,0.0,65.0
veterans affairs income support and census data,1,0.0,0.5,0.5,0.0,0.0,143.0
veterans affairs job cuts,1,0.25,0.5,0.25,0.0,0.0,92.0
veterans affairs job relocation and VLA,1,0.25,0.5,0.25,0.0,0.0,178.0
Bank of Canada role in public borrowing,1,0.1,0.0,0.1,0.0,0.0,376.0
veterans affairs maximum benefit,1,0.0,0.5,0.5,0.0,0.0,77.0
veterans affairs partisan issue,1,0.75,0.75,0.0,1.0,1.0,120.0
veterans affairs pension adjustments,1,0.25,0.0,0.25,0.0,0.0,470.0
veterans affairs pension applications backlog,1,0.0,0.5,0.5,0.0,0.0,110.0
veterans affairs pension benefits increase,1,0.0,0.0,0.0,0.0,0.0,328.0
veterans affairs pension commission personnel,1,0.25,0.0,0.25,0.0,0.0,117.0
veterans affairs pensions and allowances,1,0.25,0.0,0.25,0.0,0.0,1172.0
veterans affairs publicity deadline,1,0.0,0.5,0.5,0.0,0.0,83.0
veterans affairs spending estimates,1,0.0,0.5,0.5,0.0,0.0,79.0
veterans affairs sympathy,1,0.25,0.5,0.25,0.0,0.0,122.0
veterans affairs vs civil service housing,1,0.25,0.75,0.5,1.0,0.0,66.0
veterans allowance and benefits for treaty status veterans,1,0.0,0.5,0.5,0.0,0.0,107.0
veterans allowance increases,1,0.0,0.0,0.0,0.0,0.0,672.0
veterans and war remembrance,1,0.25,0.5,0.25,0.0,0.0,98.0
veterans appeal board processing times,1,0.0,0.5,0.5,0.0,0.0,156.0
veterans disability pension burden of proof,1,0.0,0.5,0.5,0.0,0.0,87.0
veterans disability pension processing,1,0.0,0.0,0.0,0.0,0.0,65.0
veterans disability pensions,1,0.0,0.75,0.75,1.0,0.0,94.0
veterans hospital bed shortage,1,0.0,0.5,0.5,0.0,0.0,77.0
veterans hospital beds,1,0.0,0.5,0.5,0.0,0.0,134.0
veterans hospital transfer to Quebec,1,0.0,0.0,0.0,0.0,0.0,61.0
veterans hospital treatment services,1,0.0,0.0,0.0,0.0,0.0,975.0
veterans housing in Newfoundland,1,0.0,0.0,0.0,0.0,0.0,147.0
veterans housing program funding,1,0.0,0.0,0.0,0.0,0.0,76.0
veterans independence program,1,0.0,0.5,0.5,0.0,0.0,90.0
veterans independence program funding,1,0.0,0.5,0.5,0.0,0.0,110.0
veterans internment and multiple sclerosis,1,0.0,0.5,0.5,0.0,0.0,64.0
veterans land act co-operation,1,0.25,0.5,0.25,0.0,0.0,116.0
veterans land act extension,1,0.75,1.0,0.25,1.0,1.0,96.0
veterans land act housing bonus eligibility,1,0.0,0.5,0.5,0.0,0.0,77.0
veterans legislation,1,0.25,0.75,0.5,1.0,0.0,92.0
veterans legislation and Small Loans Act,1,0.25,0.75,0.5,1.0,0.0,304.0
veterans legislation and estimates,1,0.25,0.75,0.5,1.0,0.0,121.0
veterans outpatient clinic staffing,1,0.0,0.5,0.5,0.0,0.0,71.0
veterans pension commission physician choice,1,0.0,0.0,0.0,0.0,0.0,104.0
veterans pension delays,1,0.0,0.0,0.0,0.0,0.0,114.0
veterans pensions,1,0.0,0.0,0.0,0.0,0.0,166.0
veterans pensions and allowances,1,0.0,0.0,0.0,0.0,0.0,54.0
veterans pensions and benefits,1,0.1,0.0,0.1,0.0,0.0,1311.0
veterans pensions and cost of living adjustments,1,0.0,0.0,0.0,0.0,0.0,451.0
veterans pensions and escalation clause,1,0.25,0.0,0.25,0.0,0.0,977.0
veterans pensions and housing,1,0.1,0.0,0.1,0.0,0.0,812.0
veterans pensions and legislation,1,0.25,0.0,0.25,0.0,0.0,193.0
veterans pensions and social security legislation,1,0.0,0.5,0.5,0.0,0.0,67.0
veterans pensions indexation,1,0.25,0.0,0.25,0.0,0.0,125.0
veterans pensions legislation,1,0.25,0.75,0.5,1.0,0.0,121.0
veterans pensions revision,1,0.25,0.75,0.5,1.0,0.0,88.0
veterans programs and Remembrance Day,1,0.25,0.75,0.5,1.0,0.0,146.0
veterans survivor benefits common law marriage,1,0.25,0.0,0.25,0.0,0.0,259.0
